ID; X; Y; Z
162;-0.1768467;1.057042;0.4844438
163;-0.1707863;1.057123;0.4867612
164;-0.1673664;1.057332;0.4878092
165;-0.1617301;1.059059;0.4871923
166;-0.1595737;1.058641;0.486499
167;-0.1576108;1.057994;0.4863525
168;-0.1534492;1.05695;0.4869517
169;-0.1517558;1.056777;0.4869718
170;-0.148381;1.056187;0.4869505
171;-0.1464123;1.056114;0.4868553
172;-0.1436553;1.055827;0.487257
173;-0.1421798;1.055788;0.4875099
174;-0.139592;1.056207;0.4883485
175;-0.1382304;1.056624;0.4888543
176;-0.1372114;1.056792;0.489253
177;-0.1348317;1.057803;0.4904651
178;-0.1338037;1.05837;0.4908019
179;-0.1315989;1.059146;0.4912249
180;-0.1304886;1.059415;0.4915278
181;-0.1284824;1.059956;0.4921819
182;-0.1275847;1.059873;0.4924749
183;-0.1267743;1.059481;0.4925365
184;-0.1254073;1.05907;0.4926324
185;-0.1248973;1.058704;0.4921192
186;-0.1243873;1.058076;0.4914403
187;-0.1243165;1.057677;0.4911575
188;-0.1242137;1.056885;0.4907259
189;-0.1241415;1.056682;0.4903501
190;-0.1238801;1.05636;0.4900723
191;-0.1235922;1.056218;0.4901336
192;-0.123143;1.056343;0.4901432
193;-0.122108;1.056917;0.4903149
194;-0.1215323;1.057312;0.4904376
195;-0.1204632;1.058425;0.490909
196;-0.1199875;1.058883;0.4911999
197;-0.1193059;1.059847;0.4918422
198;-0.1190446;1.060132;0.4925126
199;-0.1189445;1.060619;0.4928659
200;-0.1189951;1.061184;0.4934362
201;-0.1190493;1.061316;0.4936917
202;-0.1188971;1.061097;0.4945462
203;-0.1189839;1.060954;0.4948212
204;-0.1192323;1.060807;0.4949586
205;-0.1192132;1.060926;0.4953478
206;-0.1195135;1.060572;0.4955515
207;-0.1196498;1.060359;0.4956238
208;-0.1197344;1.060073;0.4956387
209;-0.1199825;1.059294;0.4959184
210;-0.1200772;1.058997;0.4961915
211;-0.1209246;1.058741;0.4967907
212;-0.1221175;1.058615;0.49714
213;-0.1245146;1.058585;0.4980467
214;-0.1257829;1.05867;0.4987902
215;-0.1284875;1.059035;0.5005168
216;-0.1295898;1.059411;0.5015067
217;-0.1310364;1.059983;0.5023293
218;-0.1329463;1.061489;0.5042303
219;-0.1338435;1.062239;0.5054144
220;-0.1354088;1.063132;0.5080982
221;-0.135867;1.063447;0.5096242
222;-0.1370018;1.064121;0.512972
223;-0.1376594;1.064456;0.5145704
224;-0.138346;1.064614;0.5164241
225;-0.1399241;1.065081;0.518913
226;-0.1406733;1.065185;0.5199399
227;-0.1427684;1.065057;0.5220556
228;-0.1437204;1.064689;0.5233651
229;-0.1461952;1.064211;0.5249041
230;-0.1476507;1.064206;0.5248415
231;-0.1506211;1.064125;0.5246314
232;-0.1521146;1.063875;0.5246971
233;-0.1539807;1.063578;0.5247096
234;-0.1579328;1.062849;0.5247887
235;-0.160004;1.062547;0.5244675
236;-0.1643062;1.061321;0.5240525
237;-0.1663477;1.060592;0.523933
238;-0.1704002;1.058798;0.5236589
239;-0.1727043;1.057996;0.5231864
240;-0.1774305;1.056362;0.5223532
241;-0.1799863;1.055596;0.5219332
242;-0.1826096;1.054793;0.5215417
243;-0.1879514;1.053699;0.5207023
244;-0.1906281;1.053185;0.5203989
245;-0.195998;1.051962;0.5202351
246;-0.198955;1.051446;0.5202579
247;-0.2047785;1.050819;0.519766
248;-0.2076202;1.050633;0.5195546
249;-0.2106591;1.050431;0.5192451
250;-0.2162813;1.050072;0.5187812
251;-0.2191074;1.049887;0.5183393
252;-0.2244563;1.04975;0.5172765
253;-0.2271445;1.049661;0.5165524
254;-0.2324261;1.04964;0.5153968
255;-0.2349614;1.049604;0.5149333
256;-0.2393381;1.049647;0.5142441
257;-0.2415494;1.04962;0.5137864
258;-0.2437513;1.049447;0.5134239
259;-0.2477672;1.049334;0.5129654
260;-0.2496288;1.049386;0.5128307
261;-0.2531794;1.049491;0.5127621
262;-0.2547831;1.0496;0.5128443
263;-0.2577121;1.049732;0.5130691
264;-0.2590337;1.049787;0.5132638
265;-0.2611247;1.05005;0.5137798
266;-0.2619821;1.050354;0.5138931
267;-0.2627108;1.050631;0.5139929
268;-0.2635842;1.050844;0.514261
269;-0.2638178;1.050912;0.5144819
270;-0.263815;1.051076;0.514567
271;-0.2636523;1.051156;0.5145339
272;-0.263764;1.051281;0.514484
273;-0.2630949;1.051227;0.514233
274;-0.2622595;1.051117;0.5138522
275;-0.2593823;1.050242;0.5112191
276;-0.2581852;1.049737;0.5098767
277;-0.2550835;1.04871;0.507274
278;-0.2532458;1.048113;0.50597
279;-0.2490682;1.047169;0.5032839
280;-0.2467976;1.046816;0.5018036
281;-0.2415501;1.045965;0.4987344
282;-0.2385464;1.045454;0.4973939
283;-0.2354978;1.045022;0.4960361
284;-0.2289516;1.044717;0.4928391
285;-0.2256056;1.044629;0.4910111
286;-0.2192576;1.043599;0.4875834
287;-0.2156203;1.042968;0.4861476
288;-0.2084482;1.041911;0.4832823
289;-0.2048286;1.04155;0.4817356
290;-0.1977935;1.041107;0.478805
291;-0.1940509;1.040842;0.4775802
292;-0.1902598;1.0406;0.4765175
293;-0.1828227;1.040199;0.4748844
294;-0.1791145;1.039882;0.4740438
295;-0.1714394;1.039882;0.4730688
296;-0.167666;1.039947;0.4726994
297;-0.1600192;1.039998;0.4728816
298;-0.1562425;1.039922;0.4733454
299;-0.1523385;1.039948;0.4742052
300;-0.1445271;1.040395;0.4758176
301;-0.1407301;1.040618;0.4769051
302;-0.1333391;1.04067;0.4799313
303;-0.1297791;1.040606;0.4815511
304;-0.1231325;1.040496;0.4851858
305;-0.1199491;1.040848;0.4871059
306;-0.1148486;1.041631;0.4900828
307;-0.1129526;1.042029;0.4914057
308;-0.1112127;1.042577;0.4926648
309;-0.108437;1.043678;0.4945132
310;-0.1073587;1.044096;0.4950779
311;-0.1065494;1.044798;0.4956552
