ID; X; Y; Z
1;0.3022739;1.140579;0.3392539
2;0.3025596;1.140331;0.339263
3;0.3029631;1.140027;0.3392
4;0.3031952;1.139953;0.3391736
5;0.303824;1.139777;0.3390571
6;0.3041685;1.139496;0.3390728
7;0.3044699;1.139181;0.3391483
8;0.3046737;1.138953;0.339202
9;0.3048968;1.138795;0.3391809
10;0.3047146;1.13856;0.3393871
11;0.3046024;1.138416;0.3394977
12;0.3044918;1.13788;0.3394644
13;0.3042252;1.137127;0.3395094
14;0.3035602;1.135587;0.3400508
15;0.3033713;1.134852;0.3401994
16;0.3034734;1.134436;0.340252
17;0.3035431;1.133969;0.3403303
18;0.3035712;1.133702;0.3404665
19;0.3027438;1.132711;0.3409572
20;0.3018976;1.132212;0.341341
21;0.300119;1.131152;0.3421865
22;0.299188;1.130984;0.3424848
23;0.2981112;1.130911;0.342877
24;0.2953768;1.130791;0.3438337
25;0.2940988;1.130203;0.3444619
26;0.2918815;1.128897;0.3448168
27;0.2908534;1.128928;0.3449573
28;0.2887597;1.129524;0.3455989
29;0.2874938;1.129762;0.3461792
30;0.2846406;1.130199;0.3476646
31;0.2830051;1.130575;0.3485747
32;0.2809148;1.130842;0.3495713
33;0.2764335;1.132351;0.3521201
34;0.2738389;1.133569;0.3535463
35;0.267714;1.135388;0.3563917
36;0.264126;1.136006;0.358093
37;0.2571812;1.137763;0.3614675
38;0.2536094;1.138742;0.3631828
39;0.2464051;1.141313;0.3667763
40;0.2427599;1.143125;0.3686884
41;0.2389297;1.145199;0.3704894
42;0.2316156;1.149325;0.3740479
43;0.2279184;1.151086;0.3756629
44;0.2208827;1.154049;0.378746
45;0.2175437;1.156145;0.3801893
46;0.2115478;1.163044;0.3827765
47;0.2082598;1.167353;0.3845829
48;0.2045805;1.171754;0.3859379
49;0.1984193;1.179103;0.3881023
50;0.1947988;1.182303;0.3893673
51;0.187789;1.190074;0.3920151
52;0.1843513;1.195003;0.3933823
53;0.1778245;1.204982;0.3958813
54;0.1743564;1.208956;0.3970667
55;0.1683459;1.217541;0.3991787
56;0.1653936;1.222955;0.4003894
57;0.1628377;1.228828;0.4013199
58;0.1574811;1.240044;0.4034248
59;0.1545215;1.244964;0.4043525
60;0.1497532;1.256299;0.406419
61;0.1478738;1.263237;0.4073421
62;0.1437618;1.276662;0.4092683
63;0.1412732;1.281978;0.4103036
64;0.1365876;1.293516;0.412735
65;0.1349824;1.300675;0.4139313
66;0.1337736;1.30831;0.4150493
67;0.1308561;1.322948;0.4169989
68;0.1288493;1.328733;0.4182492
69;0.1260393;1.341771;0.4210497
70;0.1253664;1.349144;0.4223393
71;0.1242185;1.362394;0.4243838
72;0.1234353;1.367317;0.4252104
73;0.1220024;1.372509;0.4256541
74;0.1195079;1.383238;0.4265725
75;0.1189489;1.389156;0.4267554
76;0.1170948;1.39979;0.4270524
77;0.1157143;1.404317;0.4274894
78;0.1137236;1.412902;0.4284076
79;0.1130506;1.416945;0.4285024
80;0.1123449;1.424784;0.4290189
81;0.1123406;1.428054;0.4288638
82;0.1122144;1.430855;0.4286658
83;0.1124554;1.434444;0.4283872
84;0.1127846;1.436111;0.4282109
85;0.1141917;1.440164;0.4278574
86;0.1146402;1.441638;0.4276382
87;0.1151784;1.443553;0.4273433
88;0.1154432;1.444514;0.4271975
89;0.1166974;1.44781;0.4268123
90;0.117248;1.450012;0.4266972
91;0.117588;1.452249;0.426422
92;0.1172739;1.455706;0.4262213
93;0.1171643;1.457382;0.4260118
94;0.1174499;1.461373;0.4254485
95;0.1177281;1.463169;0.4249116
96;0.1177846;1.465943;0.4240418
97;0.1178369;1.466484;0.4236632
98;0.1178239;1.466688;0.423234
99;0.1180488;1.467767;0.4222651
100;0.1182952;1.46863;0.4213295
101;0.1181161;1.469208;0.4196633
102;0.117903;1.469383;0.4187821
103;0.1179293;1.470133;0.4167019
104;0.1180466;1.470691;0.4156347
105;0.11821;1.471616;0.4134071
106;0.1181288;1.472255;0.4124283
107;0.1180449;1.472725;0.4114122
108;0.1182311;1.474784;0.4096701
109;0.1183522;1.476258;0.4090868
110;0.118185;1.479984;0.4075803
111;0.117526;1.481696;0.4068452
112;0.1162483;1.484365;0.4053913
113;0.1158619;1.486174;0.4047278
114;0.1155168;1.488208;0.404014
115;0.1141395;1.49254;0.402709
116;0.1131545;1.494624;0.4019798
117;0.1115943;1.49858;0.4009418
118;0.1109371;1.501173;0.4004544
119;0.1095742;1.507417;0.399987
120;0.1084172;1.510474;0.3998842
121;0.1062902;1.516423;0.3996519
122;0.1055509;1.519671;0.399444
123;0.1049924;1.523611;0.3991885
124;0.1037602;1.531016;0.3989952
125;0.1027348;1.533736;0.3989191
126;0.1001967;1.538016;0.398531
127;0.099313;1.539674;0.3981493
128;0.09882303;1.542493;0.3973573
129;0.09841673;1.542619;0.3971593
130;0.09707001;1.540863;0.3973362
131;0.09665868;1.540795;0.3975061
132;0.09639689;1.540968;0.3976463
133;0.09558427;1.540819;0.3979884
134;0.09487875;1.539997;0.3982128
135;0.09321055;1.538127;0.3985479
136;0.09274129;1.537508;0.3986794
137;0.0921587;1.536743;0.3987793
138;0.09162655;1.536113;0.398985
139;0.08947367;1.5346;0.399794
140;0.08851716;1.534346;0.4002097
141;0.08785542;1.534626;0.4006093
142;0.08633149;1.534898;0.4013346
143;0.08542603;1.534771;0.4016168
144;0.08365621;1.535003;0.4023043
145;0.08289469;1.535179;0.4027023
146;0.08191068;1.534816;0.4034101
147;0.08142716;1.534456;0.4037788
148;0.08084088;1.534049;0.4042267
149;0.07975885;1.533327;0.4051546
150;0.07933369;1.533164;0.4056627
151;0.07840206;1.533059;0.4066664
152;0.07789373;1.53306;0.4070903
153;0.07686178;1.533099;0.4078206
154;0.07659201;1.533291;0.4081679
155;0.07605439;1.533809;0.4087744
156;0.07570101;1.533853;0.4088839
157;0.07541806;1.533667;0.4088882
158;0.07524933;1.533244;0.4092017
159;0.07542176;1.532885;0.4092814
160;0.07514736;1.532641;0.4095823
161;0.075202;1.532115;0.4096338
162;0.07521559;1.530437;0.4097419
163;0.07520196;1.529991;0.4098241
164;0.07508796;1.528804;0.4099219
165;0.07504003;1.52848;0.409971
166;0.07509936;1.528519;0.4099797
167;0.07523352;1.528086;0.4100366
168;0.07534495;1.528224;0.4099685
169;0.07509409;1.52841;0.4098624
170;0.07472557;1.528297;0.4098519
171;0.07434886;1.528383;0.4099096
172;0.07426775;1.528658;0.4099148
173;0.0741285;1.529146;0.4098942
174;0.07334873;1.529966;0.409911
175;0.07182449;1.528893;0.4096701
176;0.07024996;1.527801;0.4088412
177;0.07016275;1.529026;0.4081716
178;0.06897727;1.532171;0.4075992
179;0.06803194;1.533262;0.4076402
180;0.06630115;1.535602;0.4079973
181;0.06577609;1.537255;0.4081565
182;0.0653412;1.538851;0.4082148
183;0.06364425;1.541618;0.4085324
184;0.06281225;1.542915;0.408773
185;0.06208938;1.546444;0.4092447
186;0.0616509;1.548122;0.4093773
187;0.06036043;1.550534;0.4096692
188;0.0598399;1.551188;0.4099762
189;0.0594285;1.552671;0.4103959
