ID; X; Y; Z
1;-0.01547504;1.155949;-0.6270981
2;-0.01747072;1.156309;-0.6239821
3;-0.02096153;1.156865;-0.6184164
4;-0.02271262;1.15713;-0.6155924
5;-0.0257358;1.15781;-0.6113142
6;-0.02702118;1.159137;-0.6091536
7;-0.02911742;1.16084;-0.6050729
8;-0.03002995;1.161982;-0.6028465
9;-0.03087663;1.164271;-0.5984523
10;-0.03126445;1.166631;-0.59608
11;-0.03153439;1.169064;-0.5939889
12;-0.03128501;1.174756;-0.5906081
13;-0.03074419;1.177928;-0.5890051
14;-0.02904289;1.184282;-0.5856134
15;-0.02823086;1.188967;-0.5837857
16;-0.02556319;1.197179;-0.5809066
17;-0.02434399;1.203134;-0.5797226
18;-0.0229144;1.208564;-0.578551
19;-0.01982179;1.219003;-0.5774193
20;-0.01830977;1.224384;-0.5769924
21;-0.01505455;1.235031;-0.5763759
22;-0.01325777;1.240264;-0.5758265
23;-0.01026423;1.25254;-0.5744637
24;-0.008764179;1.258046;-0.5738859
25;-0.005967632;1.268118;-0.5728781
26;-0.004518406;1.273624;-0.5722231
27;-0.0030076;1.279418;-0.5716165
28;-0.0003316739;1.290608;-0.570357
29;0.0006330578;1.295684;-0.5698997
30;0.002804244;1.306037;-0.5682227
31;0.00379241;1.311453;-0.5672151
32;0.005537092;1.321877;-0.5656441
33;0.006150617;1.326655;-0.5651883
34;0.006867168;1.33111;-0.564266
35;0.00817911;1.340051;-0.5619208
36;0.008955207;1.344935;-0.5607484
37;0.009887941;1.354669;-0.5584266
38;0.01030067;1.35855;-0.5574571
39;0.01133354;1.366709;-0.5553015
40;0.01189648;1.371118;-0.5540194
41;0.01254865;1.375587;-0.552813
42;0.01337502;1.384492;-0.5509033
43;0.01357496;1.388947;-0.5500533
44;0.01397384;1.396526;-0.5481654
45;0.01441091;1.400508;-0.5470596
46;0.01541471;1.408442;-0.5443923
47;0.01568877;1.412369;-0.5432632
48;0.0160413;1.419556;-0.54092
49;0.01634608;1.423522;-0.5396683
50;0.01675504;1.427357;-0.5385716
51;0.01793931;1.435017;-0.5365633
52;0.01853572;1.438825;-0.5358804
53;0.01975109;1.445956;-0.5339588
54;0.02046723;1.44971;-0.5330843
55;0.02183647;1.456707;-0.5314657
56;0.02269719;1.460298;-0.5307108
57;0.02360177;1.463799;-0.5298785
58;0.02524915;1.469636;-0.52792
59;0.02593135;1.471794;-0.5271572
60;0.02746458;1.477025;-0.5251195
61;0.02829812;1.479835;-0.5240343
62;0.02989521;1.484738;-0.5221264
63;0.03038509;1.486544;-0.5212734
64;0.03145652;1.490095;-0.5193625
65;0.03180117;1.491573;-0.5183644
66;0.03237057;1.492934;-0.5170667
67;0.03356297;1.494972;-0.5141554
68;0.03385155;1.495956;-0.5128475
69;0.0345193;1.497542;-0.510555
70;0.03462829;1.498835;-0.509428
71;0.03580391;1.499716;-0.5079414
72;0.0360008;1.500021;-0.5073028
73;0.03673226;1.499728;-0.506211
74;0.03750435;1.500174;-0.5040358
75;0.03786088;1.500394;-0.5031689
76;0.03828089;1.500131;-0.5022569
77;0.0387658;1.49975;-0.5014327
78;0.03954586;1.498611;-0.50089
79;0.0399758;1.497634;-0.5004174
80;0.04091125;1.49712;-0.4992274
81;0.04124087;1.496415;-0.4992879
82;0.0415165;1.495401;-0.4996231
83;0.04251117;1.49367;-0.4987817
84;0.0428903;1.493197;-0.4982523
85;0.04323857;1.492321;-0.4979538
86;0.0434426;1.492215;-0.4979117
87;0.04437838;1.490814;-0.497584
88;0.04514204;1.490024;-0.4968479
89;0.04584316;1.489629;-0.4959643
90;0.04662134;1.489596;-0.4948674
91;0.04705484;1.489434;-0.4950663
92;0.04840628;1.489625;-0.494247
93;0.04915407;1.489392;-0.493244
94;0.05036269;1.488891;-0.4914738
95;0.0508422;1.488621;-0.4910716
96;0.05184232;1.489204;-0.4902364
97;0.05241385;1.489423;-0.489734
98;0.0528073;1.489154;-0.4892492
99;0.05353395;1.488761;-0.4881256
100;0.05387498;1.489114;-0.4875917
101;0.05439541;1.489615;-0.486378
102;0.05459723;1.490159;-0.4857033
103;0.05481059;1.490204;-0.4842773
104;0.0549292;1.49058;-0.4834164
105;0.05499501;1.491293;-0.4827202
106;0.05477129;1.492761;-0.4815959
107;0.0546426;1.493425;-0.4812204
108;0.05446917;1.493964;-0.4801606
109;0.05442311;1.49448;-0.4793802
110;0.05411146;1.496219;-0.4781874
111;0.053869;1.497001;-0.4779044
112;0.05360382;1.497281;-0.4779382
113;0.05350989;1.497353;-0.4772889
114;0.05352855;1.498134;-0.476782
115;0.05339447;1.500156;-0.4762825
116;0.05329349;1.500838;-0.4762778
117;0.05362947;1.500165;-0.4758394
118;0.05386867;1.50041;-0.4753701
119;0.05408493;1.501805;-0.4750592
120;0.05418435;1.502559;-0.4750488
121;0.05449026;1.502468;-0.4751032
122;0.05554495;1.501846;-0.4742418
123;0.05602421;1.50168;-0.4739583
124;0.05669024;1.502171;-0.4738967
125;0.05703028;1.502384;-0.4739788
126;0.05798378;1.50147;-0.4737149
127;0.05855249;1.50103;-0.4732485
128;0.059376;1.501065;-0.4727839
129;0.0597197;1.501597;-0.4727076
130;0.06009551;1.502351;-0.4728726
131;0.06094242;1.501597;-0.4729924
132;0.06149875;1.501061;-0.4725965
133;0.06237797;1.501222;-0.4720488
134;0.06254163;1.502216;-0.4721381
135;0.06287854;1.503223;-0.4726517
136;0.06317861;1.502796;-0.4727218
137;0.06355711;1.502433;-0.4724472
138;0.06415369;1.50294;-0.4719722
139;0.06431385;1.503884;-0.4722312
140;0.06436173;1.50437;-0.4727699
141;0.06441926;1.503738;-0.4726886
142;0.064836;1.504368;-0.4721841
143;0.06484456;1.504309;-0.4719347
144;0.06467664;1.504905;-0.4719919
145;0.06462374;1.505074;-0.4722554
146;0.06465479;1.505087;-0.4723973
147;0.06488807;1.504789;-0.4724864
148;0.06495594;1.50483;-0.4726602
149;0.06486077;1.505748;-0.4734147
150;0.0646342;1.505838;-0.4744202
151;0.06473032;1.505275;-0.4744118
152;0.06470111;1.505764;-0.4747097
153;0.06458621;1.505701;-0.4748932
154;0.06376952;1.505965;-0.4759338
155;0.06356412;1.505002;-0.4762511
156;0.06347995;1.504163;-0.4762694
157;0.06329826;1.504092;-0.4763655
158;0.06292894;1.504672;-0.4771191
159;0.06278669;1.504738;-0.4775302
160;0.06264156;1.503462;-0.4779359
161;0.06257274;1.503907;-0.4780486
162;0.06265738;1.50384;-0.4779461
163;0.06274161;1.504105;-0.4783421
164;0.0628079;1.504306;-0.4785748
165;0.06307617;1.50449;-0.4788124
166;0.06324578;1.504376;-0.478795
167;0.06355213;1.504968;-0.4787569
168;0.06371626;1.505453;-0.4789232
169;0.06389769;1.505847;-0.479204
170;0.06453894;1.505839;-0.4793999
171;0.0649147;1.505898;-0.4792573
172;0.06599953;1.507296;-0.4794103
173;0.066407;1.508132;-0.4795733
174;0.0674153;1.508829;-0.4797434
175;0.06786371;1.509302;-0.4796073
176;0.06839516;1.510002;-0.4795193
177;0.06925195;1.511596;-0.4796472
178;0.0697986;1.512007;-0.4794852
179;0.07097817;1.512264;-0.47876
180;0.07139843;1.512556;-0.4785355
181;0.07196938;1.513423;-0.4785028
182;0.07225928;1.513777;-0.4783834
183;0.07304801;1.513462;-0.4777384
184;0.07332082;1.513317;-0.477344
185;0.07349535;1.513097;-0.4770494
186;0.07346927;1.513606;-0.4768195
187;0.07375897;1.513614;-0.4766397
188;0.07347441;1.513945;-0.4764602
189;0.0734023;1.513964;-0.4762074
190;0.07313961;1.513857;-0.4754192
191;0.07289482;1.514071;-0.4752327
192;0.07261123;1.514514;-0.4751895
193;0.07196501;1.515196;-0.4753554
194;0.0717517;1.515024;-0.47524
195;0.07147781;1.514709;-0.4746195
196;0.07129107;1.514855;-0.4744436
197;0.07066627;1.515895;-0.4747173
198;0.07058483;1.515951;-0.4744333
199;0.07045142;1.515956;-0.473983
200;0.07037025;1.51612;-0.4737745
201;0.07023767;1.516518;-0.4736961
202;0.07003666;1.517177;-0.473821
203;0.07002157;1.517292;-0.4738555
204;0.07011598;1.517099;-0.4737146
205;0.07007975;1.517069;-0.4737719
206;0.06989814;1.517604;-0.4742048
207;0.06980927;1.517839;-0.4745173
208;0.06973653;1.517618;-0.474808
209;0.0697151;1.516375;-0.4746936
210;0.06968413;1.515857;-0.4744909
211;0.06934501;1.515786;-0.4745364
212;0.06905589;1.515799;-0.4748059
213;0.06872327;1.515296;-0.4746497
214;0.06867273;1.515092;-0.4743431
215;0.06843847;1.515447;-0.474166
216;0.06822889;1.51602;-0.4743904
217;0.06806359;1.516255;-0.4745349
218;0.06807935;1.516098;-0.4744525
219;0.06822543;1.515842;-0.4742669
220;0.06842261;1.516067;-0.4743767
221;0.06848383;1.516422;-0.474549
222;0.06868026;1.517015;-0.4749701
223;0.06892808;1.517138;-0.4749439
224;0.06915414;1.517265;-0.474928
225;0.06950248;1.517753;-0.4752257
226;0.06964342;1.518052;-0.4754507
227;0.0701346;1.517898;-0.4754847
228;0.07046815;1.517705;-0.4753081
229;0.07120363;1.517689;-0.4746774
230;0.07139065;1.518314;-0.4747135
231;0.07162821;1.518601;-0.4747106
232;0.07226026;1.518847;-0.4747237
233;0.07252064;1.519142;-0.4745543
