ID; X; Y; Z
162;0.2417048;1.578698;-0.5328054
163;0.241862;1.579001;-0.5320231
164;0.2419127;1.579221;-0.5317334
165;0.2419983;1.579468;-0.5314428
166;0.2421111;1.580078;-0.5309861
167;0.2421359;1.580309;-0.5306596
168;0.2423054;1.580458;-0.5300776
169;0.2423779;1.580534;-0.5298207
170;0.2425054;1.580677;-0.5294085
171;0.2425618;1.580865;-0.5291296
172;0.2426057;1.581037;-0.5289502
173;0.2426881;1.58119;-0.5287946
174;0.2427998;1.581302;-0.5286033
175;0.2430387;1.581538;-0.5282385
176;0.2431557;1.581673;-0.5280911
177;0.2433984;1.581943;-0.5278184
178;0.2435202;1.582096;-0.5276722
179;0.2438377;1.582358;-0.5274332
180;0.2440154;1.582489;-0.5273092
181;0.2441817;1.58261;-0.5271581
182;0.2444615;1.582682;-0.5268794
183;0.2445833;1.582712;-0.5267558
184;0.2448498;1.582922;-0.52654
185;0.2449764;1.583066;-0.526468
186;0.2452298;1.583157;-0.5263039
187;0.2453586;1.583114;-0.5262247
188;0.2455606;1.583026;-0.5261417
189;0.2456342;1.582993;-0.526149
190;0.2456896;1.58293;-0.5260963
191;0.2457931;1.582783;-0.5260529
192;0.2458416;1.582749;-0.526067
193;0.2459199;1.582618;-0.5261001
194;0.2459682;1.582558;-0.5261065
195;0.2460473;1.582436;-0.5261594
196;0.2460335;1.58252;-0.5262392
197;0.2460346;1.582622;-0.5263059
198;0.2461192;1.582669;-0.5264063
199;0.2461549;1.582676;-0.5264208
200;0.246255;1.582741;-0.5264159
201;0.2463048;1.582784;-0.5264103
202;0.246227;1.582938;-0.5262548
203;0.2461904;1.582986;-0.5261887
204;0.2461689;1.583034;-0.5261527
205;0.2461385;1.583053;-0.5261446
206;0.2461154;1.58308;-0.5261285
207;0.2460568;1.583066;-0.5261601
208;0.2459948;1.583046;-0.5262198
209;0.2458717;1.582709;-0.5263155
210;0.2458419;1.582357;-0.5263213
211;0.2457742;1.581248;-0.5261552
212;0.245768;1.579637;-0.5255464
213;0.24582;1.578755;-0.5251515
214;0.2462501;1.577165;-0.5243356
215;0.2466363;1.576302;-0.523941
216;0.2473629;1.575305;-0.5228992
217;0.2481889;1.574832;-0.5222592
218;0.2489498;1.573673;-0.5207454
219;0.2495027;1.573141;-0.5198098
220;0.2499478;1.57282;-0.5186795
221;0.2510438;1.571917;-0.5161128
222;0.2517026;1.571538;-0.5145779
223;0.2530912;1.571021;-0.5110943
224;0.2539064;1.57104;-0.5091034
225;0.2556486;1.571019;-0.5048413
226;0.2565486;1.571203;-0.5025476
227;0.2585406;1.571522;-0.4974032
228;0.2595893;1.571509;-0.4947323
229;0.2606239;1.571431;-0.4918889
230;0.2627439;1.571548;-0.4860736
231;0.2640008;1.571873;-0.4829254
232;0.2664939;1.571966;-0.4768594
233;0.2676439;1.57188;-0.473766
234;0.2701333;1.570675;-0.4673411
235;0.2711188;1.569766;-0.4637092
236;0.2722858;1.569168;-0.4601748
237;0.2745617;1.566857;-0.4528876
238;0.2758517;1.565432;-0.4493107
239;0.2781857;1.563598;-0.4421005
240;0.2793302;1.562762;-0.438643
241;0.2818592;1.562303;-0.4314788
242;0.2830358;1.56204;-0.4277788
243;0.2851526;1.562364;-0.4200697
244;0.2861756;1.562866;-0.4162071
245;0.2872711;1.563629;-0.4123678
246;0.2892108;1.566214;-0.4043261
247;0.2901849;1.567734;-0.4004253
248;0.2918727;1.572529;-0.3923732
249;0.2927202;1.575033;-0.3882883
250;0.2944116;1.581738;-0.3797638
251;0.295192;1.58575;-0.3754814
252;0.2959528;1.589335;-0.371183
253;0.2970578;1.597678;-0.3622667
254;0.297333;1.602309;-0.3580466
255;0.2976812;1.613154;-0.349552
256;0.2978665;1.618571;-0.3454361
257;0.2982;1.630989;-0.3377694
258;0.2986314;1.637359;-0.3346431
259;0.2984325;1.643644;-0.3303623
260;0.2985995;1.657132;-0.3236715
261;0.2986164;1.664316;-0.3202931
262;0.2989894;1.679056;-0.3142107
263;0.2992571;1.686176;-0.311433
264;0.2992161;1.700276;-0.3064645
265;0.2990415;1.706943;-0.3038895
266;0.2992534;1.719541;-0.2991793
267;0.2991393;1.725968;-0.2968698
268;0.2989635;1.731526;-0.2948645
269;0.2996678;1.742072;-0.2917769
270;0.2996612;1.747733;-0.2898594
271;0.3000076;1.75727;-0.2862318
272;0.3002064;1.761488;-0.2846891
273;0.3005019;1.769317;-0.2819712
274;0.3009206;1.774167;-0.2802034
275;0.3010825;1.782582;-0.2774265
276;0.3008298;1.785804;-0.276381
277;0.3009062;1.789569;-0.2755893
278;0.3006481;1.79289;-0.2733096
279;0.3005546;1.795404;-0.2720467
280;0.299815;1.797832;-0.269136
281;0.2994521;1.799613;-0.2675
282;0.299;1.800705;-0.2645123
283;0.299206;1.801788;-0.2631487
284;0.2992219;1.801021;-0.2618063
285;0.299939;1.798938;-0.2587613
286;0.3002595;1.798744;-0.2571755
287;0.300569;1.798205;-0.2535149
288;0.3011088;1.798693;-0.2518117
289;0.3018852;1.798308;-0.2482168
290;0.3024704;1.799188;-0.2466952
291;0.3027967;1.800207;-0.2452364
292;0.3037733;1.803585;-0.2412417
293;0.3043574;1.805396;-0.238151
294;0.30512;1.809055;-0.2357104
295;0.3054106;1.811338;-0.2332065
296;0.3062758;1.817808;-0.2301528
297;0.3065587;1.819016;-0.2278387
298;0.3073334;1.828552;-0.2230129
299;0.3076008;1.82934;-0.2218132
300;0.3078708;1.83529;-0.2188716
301;0.3090398;1.842065;-0.2150239
302;0.3095455;1.845449;-0.2133246
303;0.310327;1.852588;-0.2105171
304;0.3107967;1.856337;-0.2089726
305;0.31122;1.863071;-0.2058038
306;0.3112711;1.866946;-0.2044623
307;0.3112364;1.870314;-0.203424
308;0.3113079;1.876954;-0.2017628
309;0.3114107;1.87954;-0.2010263
310;0.3112141;1.886067;-0.1997602
311;0.3111848;1.888503;-0.1991895
312;0.3106435;1.892541;-0.1980695
313;0.3104917;1.89534;-0.1975446
314;0.3099634;1.900169;-0.1967774
315;0.3098314;1.902266;-0.1966175
316;0.3097859;1.90349;-0.1964075
317;0.3094199;1.905848;-0.1956564
318;0.3091969;1.907853;-0.1951984
319;0.3089893;1.910592;-0.1950746
320;0.3090298;1.910716;-0.1950167
321;0.3089596;1.909012;-0.1948344
322;0.3087024;1.910576;-0.1945762
323;0.3083911;1.909089;-0.1943844
324;0.3078761;1.903447;-0.1955871
325;0.3077205;1.900279;-0.1962474
326;0.3077382;1.892059;-0.1982939
327;0.3081103;1.888564;-0.1996483
328;0.3086866;1.878173;-0.2017979
329;0.3085146;1.870702;-0.2035299
330;0.3082464;1.854125;-0.2076189
331;0.3080819;1.845508;-0.2098076
332;0.3079858;1.836897;-0.2119826
333;0.3079611;1.81871;-0.2163614
334;0.3078088;1.808078;-0.218937
335;0.3075326;1.788334;-0.2243521
336;0.3074195;1.779174;-0.227509
337;0.3069859;1.761705;-0.2341027
338;0.3066847;1.753196;-0.2376173
339;0.306555;1.745539;-0.2412924
340;0.3059259;1.731075;-0.2484834
341;0.3057239;1.724651;-0.2521655
342;0.304936;1.712936;-0.2590375
343;0.3047026;1.707826;-0.2622941
344;0.3042765;1.698304;-0.2685543
345;0.3040933;1.693965;-0.271793
346;0.3039888;1.687848;-0.2776137
347;0.3041041;1.684817;-0.2802596
348;0.3038549;1.681635;-0.2829829
349;0.3038746;1.675976;-0.2881084
350;0.3039626;1.673825;-0.2903413
351;0.3039103;1.670145;-0.295236
352;0.3038695;1.66799;-0.29781
353;0.3033386;1.664063;-0.3025037
354;0.3030365;1.662428;-0.3047027
355;0.302929;1.660717;-0.307004
356;0.3024984;1.657656;-0.3116537
357;0.3021731;1.656249;-0.3139493
358;0.3017747;1.653519;-0.3182251
359;0.3013543;1.652445;-0.3202758
360;0.3007428;1.650145;-0.324774
361;0.3003012;1.648659;-0.326939
362;0.2998657;1.647444;-0.3290536
363;0.2988887;1.64532;-0.3331595
364;0.2984222;1.644328;-0.3351597
365;0.2973413;1.641865;-0.3393334
366;0.2968389;1.640953;-0.3412806
367;0.2958843;1.639099;-0.3448521
368;0.2952491;1.638284;-0.3466049
369;0.2944214;1.636428;-0.3503599
370;0.2938827;1.635354;-0.352089
371;0.2933402;1.634544;-0.3538187
372;0.292194;1.633121;-0.3571265
373;0.2915696;1.6323;-0.358775
374;0.2904712;1.630584;-0.3621302
375;0.2898117;1.630021;-0.3636845
